problem,max,factorable,context,index,prefix,switch,switch_index
4x^2 - 24x + 20 = 0,5,True,"To factor the equation 4x^2 - 24x + 20 = 0, we can start by factoring out the greatest common factor, which is 4:

4(x^2 - 6x + 5) = 0

Next, we need to factor the quadratic expression inside the parentheses. We are looking for two numbers that multiply to 5 (the constant term) and add up to -6 (the coefficient of the x term). The two numbers are -5 and -1. So, we can rewrite the equation as:

4(x - 5)(x - 1) = 0

Now, we can set each factor to zero and solve for x:

x - 5 = 0  or  x - 1 = 0

x = 5   or   x = 1

Therefore, the roots of the quadratic equation 4x^2 - 24x + 20 = 0 are x = 5 and x = 1.",12,"To factor the equation 4x^2 - 24x + 20 = 0, we can start by factoring out the greatest common factor, which is 4:

4(x^2 - 6x + 5) = 0

Next, we need to factor the quadratic expression inside the parentheses. We are looking for two numbers that multiply to 5 (the constant term) and add up to -6 (the coefficient of the x term). The two numbers are -5 and -1. So, we can rewrite the equation as:

4(x - 5)(x - 1) = 0

Now, we can set each factor to zero and solve for x:

x - 5 = 0  or  x - 1 = 0

x = 5   or   x = 1

Therefore, the roots of the quadratic equation 4x^2 - 24x + 20 = 0 are x = 5 and x = 1.",0,13
3x^2 - 24x + 45 = 0,5,True,"To factor the quadratic equation 3x^2 - 24x + 45 = 0, we first divide each term by the coefficient of x^2:
x^2 - 8x + 15 = 0

Next, we need to find two numbers that multiply to 15 (the constant term) and add up to -8 (the coefficient of the x term). The numbers that fit these criteria are -5 and -3.

Therefore, the factored form of the equation is:
(x - 5)(x - 3) = 0

Setting each factor to zero, we find the roots:
x - 5 = 0 or x - 3 = 0
x = 5 or x = 3

So, the roots of the quadratic equation 3x^2 - 24x + 45 = 0 are x = 5 and x = 3.",0,To factor the quadratic equation 3x^2 - 24x + 45 =,0,11
3x^2 - 24x + 45 = 0,5,True,"To factor the quadratic equation 3x^2 - 24x + 45 = 0, we first divide each term by the coefficient of x^2:
x^2 - 8x + 15 = 0

Next, we need to find two numbers that multiply to 15 (the constant term) and add up to -8 (the coefficient of the x term). The numbers that fit these criteria are -5 and -3.

Therefore, the factored form of the equation is:
(x - 5)(x - 3) = 0

Setting each factor to zero, we find the roots:
x - 5 = 0 or x - 3 = 0
x = 5 or x = 3

So, the roots of the quadratic equation 3x^2 - 24x + 45 = 0 are x = 5 and x = 3.",1,"To factor the quadratic equation 3x^2 - 24x + 45 = 0, we first divide each term by the coefficient o",0,11
3x^2 - 24x + 45 = 0,5,True,"To factor the quadratic equation 3x^2 - 24x + 45 = 0, we first divide each term by the coefficient of x^2:
x^2 - 8x + 15 = 0

Next, we need to find two numbers that multiply to 15 (the constant term) and add up to -8 (the coefficient of the x term). The numbers that fit these criteria are -5 and -3.

Therefore, the factored form of the equation is:
(x - 5)(x - 3) = 0

Setting each factor to zero, we find the roots:
x - 5 = 0 or x - 3 = 0
x = 5 or x = 3

So, the roots of the quadratic equation 3x^2 - 24x + 45 = 0 are x = 5 and x = 3.",2,"To factor the quadratic equation 3x^2 - 24x + 45 = 0, we first divide each term by the coefficient of x^2:
x^2 - 8x + 15 = 0

Next, we need to find tw",0,11
3x^2 - 24x + 45 = 0,5,True,"To factor the quadratic equation 3x^2 - 24x + 45 = 0, we first divide each term by the coefficient of x^2:
x^2 - 8x + 15 = 0

Next, we need to find two numbers that multiply to 15 (the constant term) and add up to -8 (the coefficient of the x term). The numbers that fit these criteria are -5 and -3.

Therefore, the factored form of the equation is:
(x - 5)(x - 3) = 0

Setting each factor to zero, we find the roots:
x - 5 = 0 or x - 3 = 0
x = 5 or x = 3

So, the roots of the quadratic equation 3x^2 - 24x + 45 = 0 are x = 5 and x = 3.",3,"To factor the quadratic equation 3x^2 - 24x + 45 = 0, we first divide each term by the coefficient of x^2:
x^2 - 8x + 15 = 0

Next, we need to find two numbers that multiply to 15 (the constant term) ",0,11
3x^2 - 24x + 45 = 0,5,True,"To factor the quadratic equation 3x^2 - 24x + 45 = 0, we first divide each term by the coefficient of x^2:
x^2 - 8x + 15 = 0

Next, we need to find two numbers that multiply to 15 (the constant term) and add up to -8 (the coefficient of the x term). The numbers that fit these criteria are -5 and -3.

Therefore, the factored form of the equation is:
(x - 5)(x - 3) = 0

Setting each factor to zero, we find the roots:
x - 5 = 0 or x - 3 = 0
x = 5 or x = 3

So, the roots of the quadratic equation 3x^2 - 24x + 45 = 0 are x = 5 and x = 3.",4,"To factor the quadratic equation 3x^2 - 24x + 45 = 0, we first divide each term by the coefficient of x^2:
x^2 - 8x + 15 = 0

Next, we need to find two numbers that multiply to 15 (the constant term) and add up to -8 (the coefficient of the x term). ",0,11
3x^2 - 24x + 45 = 0,5,True,"To factor the quadratic equation 3x^2 - 24x + 45 = 0, we first divide each term by the coefficient of x^2:
x^2 - 8x + 15 = 0

Next, we need to find two numbers that multiply to 15 (the constant term) and add up to -8 (the coefficient of the x term). The numbers that fit these criteria are -5 and -3.

Therefore, the factored form of the equation is:
(x - 5)(x - 3) = 0

Setting each factor to zero, we find the roots:
x - 5 = 0 or x - 3 = 0
x = 5 or x = 3

So, the roots of the quadratic equation 3x^2 - 24x + 45 = 0 are x = 5 and x = 3.",5,"To factor the quadratic equation 3x^2 - 24x + 45 = 0, we first divide each term by the coefficient of x^2:
x^2 - 8x + 15 = 0

Next, we need to find two numbers that multiply to 15 (the constant term) and add up to -8 (the coefficient of the x term). The numbers that fit these criteria are -5 and -3.",0,11
3x^2 - 24x + 45 = 0,5,True,"To factor the quadratic equation 3x^2 - 24x + 45 = 0, we first divide each term by the coefficient of x^2:
x^2 - 8x + 15 = 0

Next, we need to find two numbers that multiply to 15 (the constant term) and add up to -8 (the coefficient of the x term). The numbers that fit these criteria are -5 and -3.

Therefore, the factored form of the equation is:
(x - 5)(x - 3) = 0

Setting each factor to zero, we find the roots:
x - 5 = 0 or x - 3 = 0
x = 5 or x = 3

So, the roots of the quadratic equation 3x^2 - 24x + 45 = 0 are x = 5 and x = 3.",6,"To factor the quadratic equation 3x^2 - 24x + 45 = 0, we first divide each term by the coefficient of x^2:
x^2 - 8x + 15 = 0

Next, we need to find two numbers that multiply to 15 (the constant term) and add up to -8 (the coefficient of the x term). The numbers that fit these criteria are -5 and -3.

Therefore, the factored form of the equation is:",0,11
3x^2 - 24x + 45 = 0,5,True,"To factor the quadratic equation 3x^2 - 24x + 45 = 0, we first divide each term by the coefficient of x^2:
x^2 - 8x + 15 = 0

Next, we need to find two numbers that multiply to 15 (the constant term) and add up to -8 (the coefficient of the x term). The numbers that fit these criteria are -5 and -3.

Therefore, the factored form of the equation is:
(x - 5)(x - 3) = 0

Setting each factor to zero, we find the roots:
x - 5 = 0 or x - 3 = 0
x = 5 or x = 3

So, the roots of the quadratic equation 3x^2 - 24x + 45 = 0 are x = 5 and x = 3.",7,"To factor the quadratic equation 3x^2 - 24x + 45 = 0, we first divide each term by the coefficient of x^2:
x^2 - 8x + 15 = 0

Next, we need to find two numbers that multiply to 15 (the constant term) and add up to -8 (the coefficient of the x term). The numbers that fit these criteria are -5 and -3.

Therefore, the factored form of the equation is:
(x - 5)(x - 3) = 0

Setting each factor to zero, ",0,11
3x^2 - 24x + 45 = 0,5,True,"To factor the quadratic equation 3x^2 - 24x + 45 = 0, we first divide each term by the coefficient of x^2:
x^2 - 8x + 15 = 0

Next, we need to find two numbers that multiply to 15 (the constant term) and add up to -8 (the coefficient of the x term). The numbers that fit these criteria are -5 and -3.

Therefore, the factored form of the equation is:
(x - 5)(x - 3) = 0

Setting each factor to zero, we find the roots:
x - 5 = 0 or x - 3 = 0
x = 5 or x = 3

So, the roots of the quadratic equation 3x^2 - 24x + 45 = 0 are x = 5 and x = 3.",8,"To factor the quadratic equation 3x^2 - 24x + 45 = 0, we first divide each term by the coefficient of x^2:
x^2 - 8x + 15 = 0

Next, we need to find two numbers that multiply to 15 (the constant term) and add up to -8 (the coefficient of the x term). The numbers that fit these criteria are -5 and -3.

Therefore, the factored form of the equation is:
(x - 5)(x - 3) = 0

Setting each factor to zero, we find the roots:
x - 5 = 0 or x - 3 = 0
x = 5 or",0,11
3x^2 - 24x + 45 = 0,5,True,"To factor the quadratic equation 3x^2 - 24x + 45 = 0, we first divide each term by the coefficient of x^2:
x^2 - 8x + 15 = 0

Next, we need to find two numbers that multiply to 15 (the constant term) and add up to -8 (the coefficient of the x term). The numbers that fit these criteria are -5 and -3.

Therefore, the factored form of the equation is:
(x - 5)(x - 3) = 0

Setting each factor to zero, we find the roots:
x - 5 = 0 or x - 3 = 0
x = 5 or x = 3

So, the roots of the quadratic equation 3x^2 - 24x + 45 = 0 are x = 5 and x = 3.",9,"To factor the quadratic equation 3x^2 - 24x + 45 = 0, we first divide each term by the coefficient of x^2:
x^2 - 8x + 15 = 0

Next, we need to find two numbers that multiply to 15 (the constant term) and add up to -8 (the coefficient of the x term). The numbers that fit these criteria are -5 and -3.

Therefore, the factored form of the equation is:
(x - 5)(x - 3) = 0

Setting each factor to zero, we find the roots:
x - 5 = 0 or x - 3 = 0
x = 5 or x = 3

So, the roots of the quadratic equation 3x",0,11
3x^2 - 24x + 45 = 0,5,True,"To factor the quadratic equation 3x^2 - 24x + 45 = 0, we first divide each term by the coefficient of x^2:
x^2 - 8x + 15 = 0

Next, we need to find two numbers that multiply to 15 (the constant term) and add up to -8 (the coefficient of the x term). The numbers that fit these criteria are -5 and -3.

Therefore, the factored form of the equation is:
(x - 5)(x - 3) = 0

Setting each factor to zero, we find the roots:
x - 5 = 0 or x - 3 = 0
x = 5 or x = 3

So, the roots of the quadratic equation 3x^2 - 24x + 45 = 0 are x = 5 and x = 3.",10,"To factor the quadratic equation 3x^2 - 24x + 45 = 0, we first divide each term by the coefficient of x^2:
x^2 - 8x + 15 = 0

Next, we need to find two numbers that multiply to 15 (the constant term) and add up to -8 (the coefficient of the x term). The numbers that fit these criteria are -5 and -3.

Therefore, the factored form of the equation is:
(x - 5)(x - 3) = 0

Setting each factor to zero, we find the roots:
x - 5 = 0 or x - 3 = 0
x = 5 or x = 3

So, the roots of the quadratic equation 3x^2 - 24x + 45 = 0 are x = 5 and x = 3.",0,11
2x^2 - 12x + 18 = 0,5,True,"The quadratic equation 2x^2 - 12x + 18 = 0 can be factored as:

2(x^2 - 6x + 9) = 0
2(x - 3)^2 = 0

Now, setting each factor to 0:

x - 3 = 0
x = 3

Therefore, the root of the quadratic equation 2x^2 - 12x + 18 = 0 is x = 3.",0,The quadratic equation 2x^2 - 12x + 18 = 0 can be ,0,5
2x^2 - 12x + 18 = 0,5,True,"The quadratic equation 2x^2 - 12x + 18 = 0 can be factored as:

2(x^2 - 6x + 9) = 0
2(x - 3)^2 = 0

Now, setting each factor to 0:

x - 3 = 0
x = 3

Therefore, the root of the quadratic equation 2x^2 - 12x + 18 = 0 is x = 3.",1,"The quadratic equation 2x^2 - 12x + 18 = 0 can be factored as:

2(x^2 - 6x + 9) = 0
2(x - 3)^2 = 0

",0,5
2x^2 - 12x + 18 = 0,5,True,"The quadratic equation 2x^2 - 12x + 18 = 0 can be factored as:

2(x^2 - 6x + 9) = 0
2(x - 3)^2 = 0

Now, setting each factor to 0:

x - 3 = 0
x = 3

Therefore, the root of the quadratic equation 2x^2 - 12x + 18 = 0 is x = 3.",2,"The quadratic equation 2x^2 - 12x + 18 = 0 can be factored as:

2(x^2 - 6x + 9) = 0
2(x - 3)^2 = 0

Now, setting each factor to 0:

x - 3 = 0
x = 3

T",0,5
2x^2 - 12x + 18 = 0,5,True,"The quadratic equation 2x^2 - 12x + 18 = 0 can be factored as:

2(x^2 - 6x + 9) = 0
2(x - 3)^2 = 0

Now, setting each factor to 0:

x - 3 = 0
x = 3

Therefore, the root of the quadratic equation 2x^2 - 12x + 18 = 0 is x = 3.",3,"The quadratic equation 2x^2 - 12x + 18 = 0 can be factored as:

2(x^2 - 6x + 9) = 0
2(x - 3)^2 = 0

Now, setting each factor to 0:

x - 3 = 0
x = 3

Therefore, the root of the quadratic equation 2x^2 ",0,5
2x^2 - 12x + 18 = 0,5,True,"The quadratic equation 2x^2 - 12x + 18 = 0 can be factored as:

2(x^2 - 6x + 9) = 0
2(x - 3)^2 = 0

Now, setting each factor to 0:

x - 3 = 0
x = 3

Therefore, the root of the quadratic equation 2x^2 - 12x + 18 = 0 is x = 3.",4,"The quadratic equation 2x^2 - 12x + 18 = 0 can be factored as:

2(x^2 - 6x + 9) = 0
2(x - 3)^2 = 0

Now, setting each factor to 0:

x - 3 = 0
x = 3

Therefore, the root of the quadratic equation 2x^2 - 12x + 18 = 0 is x = 3.",0,5
2x^2 - 6x + 4 = 0,5,True,"To factor the quadratic equation 2x^2 - 6x + 4 = 0, we first factor out the common factor of 2:

2(x^2 - 3x + 2) = 0

Next, we need to find two numbers that multiply to 2 and add up to -3. Those numbers are -2 and -1. So we can factor further:

2(x - 2)(x - 1) = 0

Setting each factor to zero gives us:

x - 2 = 0 or x - 1 = 0

Solving for x, we get:

x = 2 or x = 1

Therefore, the roots of the equation 2x^2 - 6x + 4 = 0 are x = 2 and x = 1.",0,To factor the quadratic equation 2x^2 - 6x + 4 = 0,0,9
2x^2 - 6x + 4 = 0,5,True,"To factor the quadratic equation 2x^2 - 6x + 4 = 0, we first factor out the common factor of 2:

2(x^2 - 3x + 2) = 0

Next, we need to find two numbers that multiply to 2 and add up to -3. Those numbers are -2 and -1. So we can factor further:

2(x - 2)(x - 1) = 0

Setting each factor to zero gives us:

x - 2 = 0 or x - 1 = 0

Solving for x, we get:

x = 2 or x = 1

Therefore, the roots of the equation 2x^2 - 6x + 4 = 0 are x = 2 and x = 1.",1,"To factor the quadratic equation 2x^2 - 6x + 4 = 0, we first factor out the common factor of 2:

2(x",0,9
2x^2 - 6x + 4 = 0,5,True,"To factor the quadratic equation 2x^2 - 6x + 4 = 0, we first factor out the common factor of 2:

2(x^2 - 3x + 2) = 0

Next, we need to find two numbers that multiply to 2 and add up to -3. Those numbers are -2 and -1. So we can factor further:

2(x - 2)(x - 1) = 0

Setting each factor to zero gives us:

x - 2 = 0 or x - 1 = 0

Solving for x, we get:

x = 2 or x = 1

Therefore, the roots of the equation 2x^2 - 6x + 4 = 0 are x = 2 and x = 1.",2,"To factor the quadratic equation 2x^2 - 6x + 4 = 0, we first factor out the common factor of 2:

2(x^2 - 3x + 2) = 0

Next, we need to find two number",0,9
2x^2 - 6x + 4 = 0,5,True,"To factor the quadratic equation 2x^2 - 6x + 4 = 0, we first factor out the common factor of 2:

2(x^2 - 3x + 2) = 0

Next, we need to find two numbers that multiply to 2 and add up to -3. Those numbers are -2 and -1. So we can factor further:

2(x - 2)(x - 1) = 0

Setting each factor to zero gives us:

x - 2 = 0 or x - 1 = 0

Solving for x, we get:

x = 2 or x = 1

Therefore, the roots of the equation 2x^2 - 6x + 4 = 0 are x = 2 and x = 1.",3,"To factor the quadratic equation 2x^2 - 6x + 4 = 0, we first factor out the common factor of 2:

2(x^2 - 3x + 2) = 0

Next, we need to find two numbers that multiply to 2 and add up to -3. Those numbe",0,9
2x^2 - 6x + 4 = 0,5,True,"To factor the quadratic equation 2x^2 - 6x + 4 = 0, we first factor out the common factor of 2:

2(x^2 - 3x + 2) = 0

Next, we need to find two numbers that multiply to 2 and add up to -3. Those numbers are -2 and -1. So we can factor further:

2(x - 2)(x - 1) = 0

Setting each factor to zero gives us:

x - 2 = 0 or x - 1 = 0

Solving for x, we get:

x = 2 or x = 1

Therefore, the roots of the equation 2x^2 - 6x + 4 = 0 are x = 2 and x = 1.",4,"To factor the quadratic equation 2x^2 - 6x + 4 = 0, we first factor out the common factor of 2:

2(x^2 - 3x + 2) = 0

Next, we need to find two numbers that multiply to 2 and add up to -3. Those numbers are -2 and -1. So we can factor further:

2(x -",0,9
2x^2 - 6x + 4 = 0,5,True,"To factor the quadratic equation 2x^2 - 6x + 4 = 0, we first factor out the common factor of 2:

2(x^2 - 3x + 2) = 0

Next, we need to find two numbers that multiply to 2 and add up to -3. Those numbers are -2 and -1. So we can factor further:

2(x - 2)(x - 1) = 0

Setting each factor to zero gives us:

x - 2 = 0 or x - 1 = 0

Solving for x, we get:

x = 2 or x = 1

Therefore, the roots of the equation 2x^2 - 6x + 4 = 0 are x = 2 and x = 1.",5,"To factor the quadratic equation 2x^2 - 6x + 4 = 0, we first factor out the common factor of 2:

2(x^2 - 3x + 2) = 0

Next, we need to find two numbers that multiply to 2 and add up to -3. Those numbers are -2 and -1. So we can factor further:

2(x - 2)(x - 1) = 0

Setting each factor to zero gives ",0,9
